case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,0,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:07:00.182902423+00:00,0,Clerk-000001
0,2,AML check,2023-04-20 08:07:00.182902423+00:00,2023-04-20 08:23:31.132719031+00:00,1,AML Investigator-000001
0,3,Appraise property,2023-04-20 08:23:31.132719031+00:00,2023-04-20 09:07:40.362785152+00:00,2,Appraiser-000001
1,4,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 08:35:34.691283222+00:00,3,Clerk-000003
0,8,Check credit history,2023-04-20 09:07:40.362785152+00:00,2023-04-20 09:29:31.253385871+00:00,4,Clerk-000005
1,6,Appraise property,2023-04-20 08:35:34.691283222+00:00,2023-04-20 09:21:36.859441098+00:00,5,Appraiser-000002
2,1,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:07:38.921546933+00:00,6,Clerk-000002
0,13,Assess loan risk,2023-04-20 09:29:31.253385871+00:00,2023-04-20 09:49:31.253385871+00:00,7,Loan Officer-000002
1,0,Check credit history,2023-04-20 09:21:36.859441098+00:00,2023-04-20 09:54:39.243658170+00:00,9,Clerk-000001
3,9,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 09:32:29.247481281+00:00,10,Clerk-000006
0,4,Reject application,2023-04-20 09:49:31.253385871+00:00,2023-04-20 09:59:31.253385871+00:00,11,Clerk-000003
2,10,Check credit history,2023-04-20 09:07:40.362785152+00:00,2023-04-20 09:21:18.905403916+00:00,12,Clerk-000007
3,3,Appraise property,2023-04-20 09:32:29.247481281+00:00,2023-04-20 11:01:02.747414441+00:00,13,Appraiser-000001
1,7,AML check,2023-04-20 09:54:39.243658170+00:00,2023-04-20 10:54:05.963164388+00:00,14,AML Investigator-000002
2,3,Appraise property,2023-04-20 09:21:18.905403916+00:00,2023-04-20 09:29:16.903892761+00:00,15,Appraiser-000001
4,12,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 10:20:27.752752221+00:00,16,Clerk-000008
1,16,Assess loan risk,2023-04-20 10:54:05.963164388+00:00,2023-04-20 11:14:05.963164388+00:00,17,Loan Officer-000004
3,8,Check credit history,2023-04-20 11:01:02.747414441+00:00,2023-04-20 12:05:37.024370734+00:00,18,Clerk-000005
2,2,AML check,2023-04-20 09:29:16.903892761+00:00,2023-04-20 09:38:29.428697365+00:00,19,AML Investigator-000001
4,6,Appraise property,2023-04-20 10:20:27.752752221+00:00,2023-04-20 11:14:01.116867819+00:00,20,Appraiser-000002
5,5,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:59:21.264960089+00:00,21,Clerk-000004
1,15,Design loan offer,2023-04-20 11:14:05.963164388+00:00,2023-04-20 11:20:07.957964655+00:00,22,Loan Officer-000003
3,2,AML check,2023-04-20 12:05:37.024370734+00:00,2023-04-20 12:16:40.325908645+00:00,23,AML Investigator-000001
2,16,Assess loan risk,2023-04-20 09:38:29.428697365+00:00,2023-04-20 09:58:29.428697365+00:00,24,Loan Officer-000004
5,4,Check credit history,2023-04-20 10:59:21.264960089+00:00,2023-04-20 11:24:59.589182038+00:00,25,Clerk-000003
6,1,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:12:59.342180749+00:00,26,Clerk-000002
4,7,AML check,2023-04-20 11:14:01.116867819+00:00,2023-04-20 11:23:18.745489497+00:00,27,AML Investigator-000002
1,14,Approve loan offer,2023-04-20 11:20:07.957964655+00:00,2023-04-20 11:40:07.957964655+00:00,28,Senior Officer-000001
3,16,Assess loan risk,2023-04-20 12:16:40.325908645+00:00,2023-04-20 12:36:40.325908645+00:00,29,Loan Officer-000004
2,15,Design loan offer,2023-04-20 09:58:29.428697365+00:00,2023-04-20 10:04:04.344203234+00:00,30,Loan Officer-000003
6,2,AML check,2023-04-20 11:12:59.342180749+00:00,2023-04-20 11:25:16.800730399+00:00,31,AML Investigator-000001
4,0,Check credit history,2023-04-20 11:23:18.745489497+00:00,2023-04-20 12:09:40.434684712+00:00,32,Clerk-000001
5,7,AML check,2023-04-20 11:24:59.589182038+00:00,2023-04-20 11:28:24.179574949+00:00,33,AML Investigator-000002
7,10,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:39:23.870821986+00:00,34,Clerk-000007
1,0,Cancel application,2023-04-20 11:40:07.957964655+00:00,2023-04-20 11:45:07.957964655+00:00,35,Clerk-000001
3,15,Design loan offer,2023-04-20 12:36:40.325908645+00:00,2023-04-20 12:39:55.305205345+00:00,36,Loan Officer-000003
2,14,Approve loan offer,2023-04-20 10:04:04.344203234+00:00,2023-04-20 10:24:04.344203234+00:00,37,Senior Officer-000001
6,5,Check credit history,2023-04-20 11:25:16.800730399+00:00,2023-04-20 11:53:15.197312041+00:00,38,Clerk-000004
5,6,Appraise property,2023-04-20 11:28:24.179574949+00:00,2023-04-20 11:55:12.361109195+00:00,39,Appraiser-000002
7,9,Check credit history,2023-04-20 11:39:23.870821986+00:00,2023-04-20 12:30:05.788204001+00:00,40,Clerk-000006
4,11,Assess loan risk,2023-04-20 12:09:40.434684712+00:00,2023-04-20 12:29:40.434684712+00:00,41,Loan Officer-000001
3,14,Approve loan offer,2023-04-20 12:39:55.305205345+00:00,2023-04-20 12:59:55.305205345+00:00,42,Senior Officer-000001
2,4,Approve application,2023-04-20 10:24:04.344203234+00:00,2023-04-20 10:29:04.344203234+00:00,43,Clerk-000003
6,3,Appraise property,2023-04-20 11:53:15.197312041+00:00,2023-04-20 12:06:15.151907471+00:00,44,Appraiser-000001
5,13,Assess loan risk,2023-04-20 11:55:12.361109195+00:00,2023-04-20 12:15:12.361109195+00:00,45,Loan Officer-000002
8,12,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:07:21.012939723+00:00,46,Clerk-000008
4,16,Design loan offer,2023-04-20 12:29:40.434684712+00:00,2023-04-20 12:34:44.513938809+00:00,47,Loan Officer-000004
9,4,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 12:33:31.450253012+00:00,48,Clerk-000003
7,7,AML check,2023-04-20 12:30:05.788204001+00:00,2023-04-20 12:37:50.594410402+00:00,49,AML Investigator-000002
3,0,Cancel application,2023-04-20 12:59:55.305205345+00:00,2023-04-20 13:04:55.305205345+00:00,50,Clerk-000001
8,3,Appraise property,2023-04-20 12:07:21.012939723+00:00,2023-04-20 12:21:24.129682727+00:00,51,Appraiser-000001
5,4,Reject application,2023-04-20 12:15:12.361109195+00:00,2023-04-20 12:25:12.361109195+00:00,52,Clerk-000003
9,0,Check credit history,2023-04-20 12:33:31.450253012+00:00,2023-04-20 13:18:12.251318393+00:00,53,Clerk-000001
4,17,Approve loan offer,2023-04-20 12:34:44.513938809+00:00,2023-04-20 12:54:44.513938809+00:00,54,Senior Officer-000002
7,6,Appraise property,2023-04-20 12:37:50.594410402+00:00,2023-04-20 12:55:11.225548289+00:00,55,Appraiser-000002
10,1,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:24:03.671641222+00:00,56,Clerk-000002
6,15,Assess loan risk,2023-04-20 12:06:15.151907471+00:00,2023-04-20 12:26:15.151907471+00:00,57,Loan Officer-000003
8,8,Check credit history,2023-04-20 12:21:24.129682727+00:00,2023-04-20 12:31:39.498395561+00:00,58,Clerk-000005
7,13,Assess loan risk,2023-04-20 12:55:11.225548289+00:00,2023-04-20 13:15:11.225548289+00:00,59,Loan Officer-000002
9,7,AML check,2023-04-20 13:18:12.251318393+00:00,2023-04-20 14:18:03.476752229+00:00,60,AML Investigator-000002
10,10,Check credit history,2023-04-20 13:24:03.671641222+00:00,2023-04-20 13:32:10.850739148+00:00,61,Clerk-000007
6,0,Reject application,2023-04-20 12:26:15.151907471+00:00,2023-04-20 12:36:15.151907471+00:00,62,Clerk-000001
8,2,AML check,2023-04-20 12:31:39.498395561+00:00,2023-04-20 12:42:35.980136574+00:00,63,AML Investigator-000001
4,12,Approve application,2023-04-20 12:54:44.513938809+00:00,2023-04-20 12:59:44.513938809+00:00,64,Clerk-000008
7,4,Reject application,2023-04-20 13:15:11.225548289+00:00,2023-04-20 13:25:11.225548289+00:00,65,Clerk-000003
11,5,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 13:34:40.656224350+00:00,66,Clerk-000004
10,2,AML check,2023-04-20 13:32:10.850739148+00:00,2023-04-20 13:39:07.062698943+00:00,67,AML Investigator-000001
9,6,Appraise property,2023-04-20 14:18:03.476752229+00:00,2023-04-20 14:38:57.926719452+00:00,68,Appraiser-000002
11,3,Appraise property,2023-04-20 13:34:40.656224350+00:00,2023-04-21 07:38:13.737847799+00:00,69,Appraiser-000001
10,6,Appraise property,2023-04-20 13:39:07.062698943+00:00,2023-04-20 13:45:02.203832378+00:00,70,Appraiser-000002
12,9,Check application form completeness,2023-04-20 14:00:00+00:00,2023-04-20 14:20:46.518548390+00:00,71,Clerk-000006
9,13,Assess loan risk,2023-04-20 14:38:57.926719452+00:00,2023-04-20 14:58:57.926719452+00:00,72,Loan Officer-000002
8,16,Assess loan risk,2023-04-20 12:42:35.980136574+00:00,2023-04-20 13:02:35.980136574+00:00,73,Loan Officer-000004
12,2,AML check,2023-04-20 14:20:46.518548390+00:00,2023-04-20 14:30:29.818007882+00:00,74,AML Investigator-000001
13,8,Check application form completeness,2023-04-20 14:30:00+00:00,2023-04-20 14:30:33.374253516+00:00,75,Clerk-000005
9,4,Reject application,2023-04-20 14:58:57.926719452+00:00,2023-04-20 15:08:57.926719452+00:00,76,Clerk-000003
11,8,Check credit history,2023-04-21 07:38:13.737847799+00:00,2023-04-21 07:45:01.135420759+00:00,77,Clerk-000005
8,0,Reject application,2023-04-20 13:02:35.980136574+00:00,2023-04-20 13:12:35.980136574+00:00,78,Clerk-000001
