case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,4,Check application form completeness,2023-05-09 09:38:24.989878320+00:00,2023-05-09 09:48:53.709381076+00:00,0,Clerk-000005
0,3,Check credit history,2023-05-09 09:48:53.709381076+00:00,2023-05-09 11:02:06.815805731+00:00,1,Clerk-000002
1,0,Check application form completeness,2023-05-09 10:08:24.989878320+00:00,2023-05-09 11:44:23.589836405+00:00,2,Clerk-000001
0,6,AML check,2023-05-09 11:02:06.815805731+00:00,2023-05-09 11:07:58.945221207+00:00,3,AML Investigator-000001
2,12,Check application form completeness,2023-05-09 10:38:24.989878320+00:00,2023-05-09 10:38:24.989878320+00:00,4,Clerk-000008
0,7,Appraise property,2023-05-09 11:07:58.945221207+00:00,2023-05-09 11:12:48.803532526+00:00,5,Appraiser-000001
1,1,Appraise property,2023-05-09 11:44:23.589836405+00:00,2023-05-09 12:43:08.594351672+00:00,6,Appraiser-000002
3,8,Check application form completeness,2023-05-09 11:08:24.989878320+00:00,2023-05-09 11:24:25.264667748+00:00,8,Clerk-000004
0,10,Assess loan risk,2023-05-09 11:12:48.803532526+00:00,2023-05-09 11:32:48.803532526+00:00,9,Loan Officer-000001
1,12,Check credit history,2023-05-09 12:43:08.594351672+00:00,2023-05-09 12:43:08.594351672+00:00,10,Clerk-000008
2,7,Appraise property,2023-05-09 11:12:48.803532526+00:00,2023-05-09 11:50:43.398047065+00:00,11,Appraiser-000001
3,6,AML check,2023-05-09 11:24:25.264667748+00:00,2023-05-09 11:48:26.153552844+00:00,12,AML Investigator-000001
0,4,Reject application,2023-05-09 11:32:48.803532526+00:00,2023-05-09 11:42:48.803532526+00:00,13,Clerk-000005
4,5,Check application form completeness,2023-05-09 11:38:24.989878320+00:00,2023-05-09 11:39:32.738537759+00:00,14,Clerk-000006
1,6,AML check,2023-05-09 12:43:08.594351672+00:00,2023-05-09 14:26:22.951250540+00:00,15,AML Investigator-000001
4,8,Check credit history,2023-05-09 11:39:32.738537759+00:00,2023-05-09 12:06:28.926685014+00:00,16,Clerk-000004
2,5,Check credit history,2023-05-09 11:50:43.398047065+00:00,2023-05-09 11:54:18.379744970+00:00,17,Clerk-000006
5,2,Check application form completeness,2023-05-09 12:08:24.989878320+00:00,2023-05-09 12:08:24.989878320+00:00,18,Clerk-000003
1,10,Assess loan risk,2023-05-09 14:26:22.951250540+00:00,2023-05-09 14:46:22.951250540+00:00,19,Loan Officer-000001
2,6,AML check,2023-05-09 11:54:18.379744970+00:00,2023-05-09 12:18:54.367237224+00:00,21,AML Investigator-000001
5,4,Return application back to applicant,2023-05-09 12:08:24.989878320+00:00,2023-05-09 12:13:24.989878320+00:00,23,Clerk-000005
6,11,Check application form completeness,2023-05-09 12:38:24.989878320+00:00,2023-05-09 13:38:58.240147968+00:00,24,Clerk-000007
1,16,Design loan offer,2023-05-09 14:46:22.951250540+00:00,2023-05-09 15:07:55.819278317+00:00,25,Loan Officer-000004
5,18,Applicant completes form,2023-05-09 12:13:24.989878320+00:00,2023-05-10 07:13:24.989878319+00:00,27,Applicant-000001
2,10,Assess loan risk,2023-05-09 12:18:54.367237224+00:00,2023-05-09 12:38:54.367237224+00:00,28,Loan Officer-000001
4,7,Appraise property,2023-05-09 12:18:54.367237224+00:00,2023-05-09 12:48:37.446442588+00:00,29,Appraiser-000001
7,12,Check application form completeness,2023-05-09 13:08:24.989878320+00:00,2023-05-09 13:08:24.989878320+00:00,30,Clerk-000008
6,12,Return application back to applicant,2023-05-09 13:38:58.240147968+00:00,2023-05-09 13:45:37.848880083+00:00,31,Clerk-000008
1,15,Approve loan offer,2023-05-09 15:07:55.819278317+00:00,2023-05-10 07:40:00.000000317+00:00,32,Senior Officer-000001
3,8,Check credit history,2023-05-09 12:06:28.926685014+00:00,2023-05-09 12:13:30.992421368+00:00,33,Clerk-000004
2,4,Reject application,2023-05-09 12:38:54.367237224+00:00,2023-05-09 12:48:54.367237224+00:00,34,Clerk-000005
7,12,Check credit history,2023-05-09 13:08:24.989878320+00:00,2023-05-09 13:08:24.989878320+00:00,36,Clerk-000008
8,2,Check application form completeness,2023-05-09 13:38:24.989878320+00:00,2023-05-09 13:38:24.989878320+00:00,37,Clerk-000003
5,12,Check application form completeness,2023-05-10 07:13:24.989878319+00:00,2023-05-10 07:13:24.989878319+00:00,39,Clerk-000008
1,8,Approve application,2023-05-10 07:40:00.000000317+00:00,2023-05-10 07:45:00.000000317+00:00,40,Clerk-000004
8,1,Appraise property,2023-05-09 13:38:24.989878320+00:00,2023-05-09 14:44:21.500774146+00:00,42,Appraiser-000002
9,2,Check application form completeness,2023-05-09 14:08:24.989878320+00:00,2023-05-09 14:08:24.989878320+00:00,43,Clerk-000003
4,6,AML check,2023-05-09 14:26:22.951250540+00:00,2023-05-09 14:54:32.391666662+00:00,44,AML Investigator-000001
6,18,Applicant completes form,2023-05-10 07:13:24.989878319+00:00,2023-05-10 08:13:24.989878319+00:00,45,Applicant-000001
5,7,Appraise property,2023-05-10 07:13:24.989878319+00:00,2023-05-10 07:30:35.821271975+00:00,46,Appraiser-000001
3,7,Appraise property,2023-05-09 12:48:37.446442588+00:00,2023-05-09 12:52:01.205429874+00:00,47,Appraiser-000001
7,7,Appraise property,2023-05-09 13:08:24.989878320+00:00,2023-05-10 07:39:03.564022326+00:00,48,Appraiser-000001
10,2,Check application form completeness,2023-05-09 14:38:24.989878320+00:00,2023-05-09 14:38:24.989878320+00:00,50,Clerk-000003
8,12,Check credit history,2023-05-09 14:44:21.500774146+00:00,2023-05-09 14:44:21.500774146+00:00,51,Clerk-000008
4,10,Assess loan risk,2023-05-09 14:54:32.391666662+00:00,2023-05-10 07:14:32.391666662+00:00,52,Loan Officer-000001
