case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
0,10,Check application form completeness,2023-05-09 08:31:13.935000+00:00,2023-05-09 08:51:36.433710872+00:00,0,Clerk-000008
0,9,Check credit history,2023-05-09 08:51:36.433710872+00:00,2023-05-09 09:30:50.144640378+00:00,1,Clerk-000007
1,5,Check application form completeness,2023-05-09 09:01:13.935000+00:00,2023-05-09 09:10:57.615700336+00:00,2,Clerk-000006
0,8,Appraise property,2023-05-09 09:30:50.144640378+00:00,2023-05-09 11:24:44.492022202+00:00,3,Appraiser-000001
1,1,Check credit history,2023-05-09 09:10:57.615700336+00:00,2023-05-09 09:28:29.765329760+00:00,4,Clerk-000003
2,0,Check application form completeness,2023-05-09 09:31:13.935000+00:00,2023-05-09 10:14:40.229785178+00:00,5,Clerk-000001
0,13,AML check,2023-05-09 11:24:44.492022202+00:00,2023-05-09 11:38:01.204520219+00:00,6,AML Investigator-000002
1,7,AML check,2023-05-09 09:28:29.765329760+00:00,2023-05-09 09:31:58.481980727+00:00,7,AML Investigator-000001
3,4,Check application form completeness,2023-05-09 10:01:13.935000+00:00,2023-05-09 10:20:40.834279526+00:00,8,Clerk-000005
2,4,Check credit history,2023-05-09 10:14:40.229785178+00:00,2023-05-09 10:59:51.894565815+00:00,9,Clerk-000005
0,15,Assess loan risk,2023-05-09 11:38:01.204520219+00:00,2023-05-09 11:58:01.204520219+00:00,10,Loan Officer-000003
1,3,Appraise property,2023-05-09 09:31:58.481980727+00:00,2023-05-09 09:54:58.865808861+00:00,11,Appraiser-000002
3,13,AML check,2023-05-09 10:20:40.834279526+00:00,2023-05-09 10:20:58.209620230+00:00,12,AML Investigator-000002
4,2,Check application form completeness,2023-05-09 10:31:13.935000+00:00,2023-05-09 10:47:34.501259470+00:00,13,Clerk-000002
2,3,Appraise property,2023-05-09 10:59:51.894565815+00:00,2023-05-09 11:35:18.564842729+00:00,14,Appraiser-000002
0,9,Reject application,2023-05-09 11:58:01.204520219+00:00,2023-05-09 12:08:01.204520219+00:00,15,Clerk-000007
1,11,Assess loan risk,2023-05-09 09:54:58.865808861+00:00,2023-05-09 10:14:58.865808861+00:00,16,Loan Officer-000001
3,4,Check credit history,2023-05-09 10:20:58.209620230+00:00,2023-05-09 10:22:08.536805428+00:00,17,Clerk-000005
5,6,Check application form completeness,2023-05-09 11:01:13.935000+00:00,2023-05-09 11:15:28.090135451+00:00,19,Clerk-000004
2,7,AML check,2023-05-09 11:35:18.564842729+00:00,2023-05-09 12:23:03.671599567+00:00,20,AML Investigator-000001
1,0,Reject application,2023-05-09 10:14:58.865808861+00:00,2023-05-09 10:24:58.865808861+00:00,21,Clerk-000001
3,3,Appraise property,2023-05-09 10:22:08.536805428+00:00,2023-05-09 10:26:15.255863809+00:00,22,Appraiser-000002
5,13,AML check,2023-05-09 11:15:28.090135451+00:00,2023-05-09 11:20:42.062743938+00:00,23,AML Investigator-000002
4,8,Appraise property,2023-05-09 11:24:44.492022202+00:00,2023-05-09 11:26:40.877321817+00:00,24,Appraiser-000001
